DATE,BOROUGH,REFUSETONSCOLLECTED,PAPERTONSCOLLECTED,MGPTONSCOLLECTED,RESORGANICSTONS,SCHOOLORGANICTONS,LEAVESORGANICTONS,XMASTREETONS
2006 / 06,Manhattan,42674.7,7230.0,3933.7,0.0,0.0,0.0,0.0
2006 / 06,Queens,71785.7,9669.1,6455.5,0.0,0.0,0.0,0.0
2006 / 06,Staten Island,20234.1,3300.6,1972.1999999999998,0.0,0.0,0.0,0.0
2006 / 07,Bronx,38652.1,2695.1,2808.2,0.0,0.0,0.0,0.0
2006 / 07,Brooklyn,73548.0,7754.3,6146.7,0.0,0.0,0.0,0.0
2006 / 07,Manhattan,40328.0,5639.8,3571.8,0.0,0.0,0.0,0.0
2006 / 07,Queens,71123.5,8440.2,6296.4,0.0,0.0,0.0,0.0
2006 / 07,Staten Island,19144.300000000003,2867.8,1874.6,0.0,0.0,0.0,0.0
2006 / 08,Bronx,38235.8,2780.1,2892.3,0.0,0.0,0.0,0.0
2006 / 08,Brooklyn,71853.5,7739.9,6214.0,0.0,0.0,0.0,0.0
2006 / 08,Manhattan,41149.4,5516.1,3620.7,0.0,0.0,0.0,0.0
2006 / 08,Queens,68125.9,9030.8,6235.599999999999,0.0,0.0,0.0,0.0
2006 / 08,Staten Island,17727.6,2872.3,1909.9,0.0,0.0,0.0,0.0
2006 / 09,Bronx,37454.4,2904.1,2637.6,0.0,0.0,0.0,0.0
2006 / 09,Brooklyn,73102.0,8615.6,5817.2,0.0,0.0,0.0,0.0
2006 / 09,Manhattan,41607.6,6729.2,3803.4,0.0,0.0,0.0,0.0
2006 / 09,Queens,66494.6,9290.7,5746.1,0.0,0.0,0.0,0.0
2006 / 09,Staten Island,18660.199999999997,3057.8,1769.6,0.0,0.0,0.0,0.0
2006 / 10,Bronx,37062.9,2787.4,2519.1,0.0,0.0,0.0,0.0
2006 / 10,Brooklyn,71965.2,8351.7,5494.4,0.0,0.0,0.0,0.0
2006 / 10,Manhattan,42295.8,6331.7,3428.5,0.0,0.0,0.0,0.0
2006 / 10,Queens,64666.6,8817.9,5418.4,0.0,0.0,0.0,0.0
2006 / 10,Staten Island,17170.1,3057.1,1676.1,0.0,0.0,10.4,0.0
2006 / 11,Bronx,37408.4,3065.7,2565.8,0.0,0.0,1221.1,0.0
2006 / 11,Brooklyn,71873.4,8930.5,5477.2,0.0,0.0,2895.4,0.0
2006 / 11,Manhattan,42452.1,6629.9,3765.0,0.0,0.0,6.3,0.0
2006 / 11,Queens,63223.0,9436.7,5431.0,0.0,0.0,6910.900000000001,0.0
2006 / 11,Staten Island,17085.3,3430.8,1709.8999999999999,0.0,0.0,4351.0,0.0
2006 / 12,Bronx,35562.6,3068.2,2421.0,0.0,0.0,0.0,0.0
2006 / 12,Brooklyn,68283.5,8958.1,5352.7,0.0,0.0,7.8,0.0
2006 / 12,Manhattan,40685.4,6788.4,3906.6,0.0,0.0,14.8,0.0
2006 / 12,Queens,58718.9,9315.8,5269.9,0.0,0.0,2398.4,0.0
2006 / 12,Staten Island,15232.5,3432.2,1697.0,0.0,0.0,0.0,0.0
2007 / 01,Bronx,36298.0,2814.3,2654.7,0.0,0.0,0.0,128.8
2007 / 01,Brooklyn,67970.7,8988.1,5756.9,0.0,0.0,0.0,292.4
2007 / 01,Manhattan,41768.5,5837.1,3739.5,0.0,0.0,0.0,330.0
2007 / 01,Queens,58027.8,8629.9,5685.7,0.0,0.0,0.0,424.9
2007 / 01,Staten Island,14790.5,3054.7,1760.9,0.0,0.0,0.0,198.5
2007 / 02,Bronx,30013.4,2210.8,2145.5,0.0,0.0,0.0,0.0
2007 / 02,Brooklyn,56819.1,6983.2,4850.7,0.0,0.0,0.0,0.0
2007 / 02,Manhattan,35754.0,5035.7,3308.8,0.0,0.0,0.0,0.0
2007 / 02,Queens,46572.5,6682.3,4826.1,0.0,0.0,0.0,0.0
2007 / 02,Staten Island,11488.1,2366.9,1423.0,0.0,0.0,0.0,0.0
2007 / 03,Bronx,35449.1,2872.6,2539.5,0.0,0.0,0.0,0.0
2007 / 03,Brooklyn,68613.3,8544.2,5566.7,0.0,0.0,0.0,0.0
2007 / 03,Manhattan,40627.7,6065.0,3905.9,0.0,0.0,0.0,0.0
2007 / 03,Queens,57618.4,9140.9,5523.6,0.0,0.0,0.0,0.0
2007 / 03,Staten Island,14656.900000000001,3007.9,1713.9,0.0,0.0,0.0,0.0
2007 / 04,Bronx,35513.4,2693.8,2416.4,0.0,0.0,0.0,0.0
2007 / 04,Brooklyn,65934.8,7996.5,5300.2,0.0,0.0,0.0,0.0
2007 / 04,Manhattan,39008.4,5271.1,3387.1,0.0,0.0,0.0,0.0
2007 / 04,Queens,59292.200000000004,8176.5,5340.8,0.0,0.0,0.0,0.0
2007 / 04,Staten Island,16886.0,2834.1000000000004,1628.7,0.0,0.0,0.0,0.0
2007 / 05,Bronx,39181.9,2815.5,2619.1,0.0,0.0,0.0,0.0
2007 / 05,Brooklyn,74686.8,8205.3,5645.4,0.0,0.0,0.0,0.0
2007 / 05,Manhattan,42449.8,5627.0,3676.6,0.0,0.0,0.0,0.0
2007 / 05,Queens,70887.6,8594.9,5755.8,0.0,0.0,0.0,0.0
2007 / 05,Staten Island,20689.1,3009.8,1881.1,0.0,0.0,0.0,0.0
2007 / 06,Bronx,38073.7,2906.5,2771.5,0.0,0.0,0.0,0.0
2007 / 06,Brooklyn,72751.5,8724.6,6024.6,0.0,0.0,0.0,0.0
2007 / 06,Manhattan,41336.6,5700.5,3777.6,0.0,0.0,0.0,0.0
2007 / 06,Queens,67224.7,9046.8,6117.8,0.0,0.0,0.0,0.0
2007 / 06,Staten Island,18589.6,3104.7,2000.6,0.0,0.0,0.0,0.0
2007 / 07,Bronx,38795.2,2856.4,2646.2,0.0,0.0,0.0,0.0
2007 / 07,Brooklyn,71499.3,7847.1,5937.3,0.0,0.0,0.0,0.0
2007 / 07,Manhattan,39684.4,5349.5,3235.3,0.0,0.0,0.0,0.0
2007 / 07,Queens,68316.1,8681.6,6041.1,0.0,0.0,0.0,0.0
2007 / 07,Staten Island,17900.7,2762.6,1985.3,0.0,0.0,0.0,0.0
2007 / 08,Bronx,38390.3,2868.8,2677.3,0.0,0.0,0.0,0.0
2007 / 08,Brooklyn,71761.9,8087.3,5945.4,0.0,0.0,0.0,0.0
2007 / 08,Manhattan,40254.5,7043.2,3606.1,0.0,0.0,0.0,0.0
2007 / 08,Queens,68059.9,9084.9,6148.2,0.0,0.0,0.0,0.0
2007 / 08,Staten Island,17526.9,2860.2,1913.0,0.0,0.0,0.0,0.0
2007 / 09,Bronx,34838.9,2538.0,2348.2,0.0,0.0,0.0,0.0
2007 / 09,Brooklyn,67436.0,7843.1,5396.2,0.0,0.0,0.0,0.0
2007 / 09,Manhattan,38508.8,7153.5,3366.0,0.0,0.0,0.0,0.0
2007 / 09,Queens,59999.2,7998.0,5470.5,0.0,0.0,0.0,0.0
2007 / 09,Staten Island,15915.0,2661.8,1584.6,0.0,0.0,0.0,0.0
2007 / 10,Bronx,37535.5,2756.6,2487.8,0.0,0.0,0.0,0.0
2007 / 10,Brooklyn,73492.6,8591.2,5616.1,0.0,0.0,0.0,0.0
2007 / 10,Manhattan,42725.3,7665.4,3501.2,0.0,0.0,0.0,0.0
2007 / 10,Queens,65061.2,8648.6,5631.3,0.0,0.0,0.0,0.0
2007 / 10,Staten Island,17053.9,2952.2,1637.7,0.0,0.0,0.0,0.0
2007 / 11,Bronx,35821.8,2917.1,2435.2999999999997,0.0,0.0,397.29999999999995,0.0
2007 / 11,Brooklyn,69165.6,8531.7,5432.9,0.0,0.0,849.3,0.0
2007 / 11,Manhattan,40889.4,8384.2,3838.9,0.0,0.0,0.0,0.0
2007 / 11,Queens,60977.4,8572.0,5522.5,0.0,0.0,676.3000000000001,0.0
2007 / 11,Staten Island,16414.9,3136.8,1649.6,0.0,0.0,1149.8,0.0
2007 / 12,Bronx,37574.1,2975.1,2280.8,0.0,0.0,0.0,0.0
2007 / 12,Brooklyn,69100.3,9008.2,5263.8,0.0,0.0,0.0,0.0
2007 / 12,Manhattan,40611.6,8016.1,3674.7,0.0,0.0,0.0,0.0
2007 / 12,Queens,61168.4,8710.5,5352.9,0.0,0.0,1793.5,0.0
2007 / 12,Staten Island,16935.2,3268.7,1584.2,0.0,0.0,0.0,0.0
2008 / 01,Bronx,39092.4,2908.0,2700.6,0.0,0.0,0.0,132.9
2008 / 01,Brooklyn,66208.0,8945.4,5995.2,0.0,0.0,0.0,333.3
2008 / 01,Manhattan,40281.7,7630.6,3987.2,0.0,0.0,0.0,335.1
2008 / 01,Queens,57282.2,8656.0,6065.400000000001,0.0,0.0,0.0,463.0
2008 / 01,Staten Island,14944.900000000001,2966.6,1766.1,0.0,0.0,0.0,201.89999999999998
2008 / 02,Bronx,35443.5,2528.2,2240.8,0.0,0.0,0.0,0.0
2008 / 02,Brooklyn,59215.399999999994,7822.8,5169.9,0.0,0.0,0.0,0.0
2008 / 02,Manhattan,36541.9,6719.8,3686.1,0.0,0.0,0.0,0.0
2008 / 02,Queens,49425.0,7263.4,5058.9,0.0,0.0,0.0,0.0
2008 / 02,Staten Island,12380.1,2511.2,1555.7,0.0,0.0,0.0,0.0
2008 / 03,Bronx,36075.3,2670.5,2375.0,0.0,0.0,0.0,0.0
2008 / 03,Brooklyn,64408.2,7994.6,5461.6,0.0,0.0,0.0,0.0
2008 / 03,Manhattan,37869.5,6949.3,3627.1,0.0,0.0,0.0,0.0
2008 / 03,Queens,55080.7,7595.3,5376.7,0.0,0.0,0.0,0.0
2008 / 03,Staten Island,14661.3,2646.7,1675.3,0.0,0.0,0.0,0.0
2008 / 04,Bronx,37240.1,2661.3,2434.7,0.0,0.0,0.0,0.0
2008 / 04,Brooklyn,68976.2,7986.7,5545.1,0.0,0.0,0.0,0.0
2008 / 04,Manhattan,39177.8,7131.6,3598.6000000000004,0.0,0.0,0.0,0.0
2008 / 04,Queens,61867.1,8283.2,5579.4,0.0,0.0,0.0,0.0
2008 / 04,Staten Island,17184.1,2678.7,1628.8,0.0,0.0,0.0,0.0
2008 / 05,Bronx,38377.1,2764.6,2545.2,0.0,0.0,0.0,0.0
2008 / 05,Brooklyn,70414.3,8036.9,5500.4,0.0,0.0,0.0,0.0
2008 / 05,Manhattan,39926.4,7692.3,3951.6,0.0,0.0,0.0,0.0
2008 / 05,Queens,65907.90000000001,8213.3,5608.5,0.0,0.0,0.0,0.0
2008 / 05,Staten Island,18192.5,2864.8,1713.9,0.0,0.0,0.0,0.0
2008 / 06,Bronx,37074.0,2751.4,2602.3,0.0,0.0,0.0,0.0
2008 / 06,Brooklyn,69474.3,7900.7,5710.4,0.0,0.0,0.0,0.0
2008 / 06,Manhattan,38288.7,6659.0,3454.4,0.0,0.0,0.0,0.0
2008 / 06,Queens,64168.4,8016.6,5809.2,0.0,0.0,0.0,0.0
2008 / 06,Staten Island,17327.7,2710.5,1724.4,0.0,0.0,0.0,0.0
2008 / 07,Bronx,38958.9,2853.2,2762.7,0.0,0.0,0.0,0.0
2008 / 07,Brooklyn,70551.0,7619.0,5943.3,0.0,0.0,0.0,0.0
2008 / 07,Manhattan,38446.6,6304.6,3537.0,0.0,0.0,0.0,0.0
2008 / 07,Queens,66757.0,7972.900000000001,6084.8,0.0,0.0,0.0,0.0
2008 / 07,Staten Island,17403.6,2636.7,1783.2,0.0,0.0,0.0,0.0
2008 / 08,Bronx,35932.7,2666.0,2531.2,0.0,0.0,0.0,0.0
2008 / 08,Brooklyn,64450.1,7191.7,5413.5,0.0,0.0,0.0,0.0
2008 / 08,Manhattan,36474.7,6225.4,3468.9,0.0,0.0,0.0,0.0
2008 / 08,Queens,60993.8,7921.4,5524.7,0.0,0.0,0.0,0.0
2008 / 08,Staten Island,15635.4,2505.1,1587.0,0.0,0.0,0.0,0.0
2008 / 09,Bronx,37204.6,2646.4,2465.6,0.0,0.0,0.0,0.0
2008 / 09,Brooklyn,69689.0,8182.4,5613.7,0.0,0.0,0.0,0.0
2008 / 09,Manhattan,39403.2,6870.7,3420.7,0.0,0.0,0.0,0.0
2008 / 09,Queens,62115.8,7992.8,5598.0,0.0,0.0,0.0,0.0
2008 / 09,Staten Island,16318.4,2669.7,1600.6,0.0,0.0,0.0,0.0
2008 / 10,Bronx,37487.2,2654.4,2577.5,0.0,0.0,0.0,0.0
2008 / 10,Brooklyn,67742.1,7882.8,5666.5,0.0,0.0,0.0,0.0
2008 / 10,Manhattan,38768.1,7579.1,4103.5,0.0,0.0,0.0,0.0
2008 / 10,Queens,60895.8,7836.6,5611.5,0.0,0.0,0.0,0.0
2008 / 10,Staten Island,15924.400000000001,2701.9,1571.8,0.0,0.0,0.0,0.0
2008 / 11,Bronx,35818.1,2388.8999999999996,2269.4,0.0,0.0,6.0,0.0
2008 / 11,Brooklyn,63861.4,7321.2,4979.6,0.0,0.0,0.0,0.0
2008 / 11,Manhattan,36682.2,6896.1,3721.1,0.0,0.0,0.0,0.0
2008 / 11,Queens,58057.200000000004,7040.2,4989.0,0.0,0.0,0.0,0.0
2008 / 11,Staten Island,16068.6,2533.1,1386.3,0.0,0.0,0.0,0.0
2008 / 12,Bronx,40375.8,3047.9,2678.4,0.0,0.0,9.0,0.0
2008 / 12,Brooklyn,69503.8,9219.4,5931.5,0.0,0.0,0.0,0.0
2008 / 12,Manhattan,39728.4,7554.5,3965.7,0.0,0.0,0.0,0.0
2008 / 12,Queens,60255.4,8775.8,6027.3,0.0,0.0,0.0,0.0
2008 / 12,Staten Island,15846.3,3165.5,1687.9,0.0,0.0,0.0,0.0
2009 / 01,Bronx,34884.3,2685.8,2748.0,0.0,0.0,0.0,112.3
2009 / 01,Brooklyn,61258.0,8261.7,6018.3,0.0,0.0,0.0,231.3
2009 / 01,Manhattan,36829.2,7518.4,4565.4,0.0,0.0,0.0,358.2
2009 / 01,Queens,51396.1,7692.3,6078.9,0.0,0.0,0.0,348.4
2009 / 01,Staten Island,12744.5,2639.0,1675.6,0.0,0.0,0.0,165.5
2009 / 02,Bronx,31329.9,2178.1,2213.2,0.0,0.0,0.0,0.0
2009 / 02,Brooklyn,55366.6,6626.6,4761.3,0.0,0.0,0.0,0.0
2009 / 02,Manhattan,32678.6,5506.0,3523.8,0.0,0.0,0.0,0.0
2009 / 02,Queens,46256.9,6009.6,4807.8,0.0,0.0,0.0,0.0
2009 / 02,Staten Island,11517.8,2010.3000000000002,1296.6,0.0,0.0,0.0,0.0
2009 / 03,Bronx,35076.0,2348.4,2370.6,0.0,0.0,0.0,0.0
2009 / 03,Brooklyn,64074.4,7105.900000000001,5211.6,0.0,0.0,0.0,0.0
2009 / 03,Manhattan,36101.1,5714.900000000001,3496.2000000000003,0.0,0.0,0.0,0.0
2009 / 03,Queens,53934.3,6469.9,5271.6,0.0,0.0,0.0,0.0
2009 / 03,Staten Island,13912.3,2151.9,1389.1,0.0,0.0,0.0,0.0
2009 / 04,Bronx,35616.0,2572.0,2607.0,0.0,0.0,0.0,0.0
2009 / 04,Brooklyn,67051.2,7380.2,5639.8,0.0,0.0,0.0,0.0
2009 / 04,Manhattan,36495.1,6152.8,3937.9,0.0,0.0,0.0,0.0
2009 / 04,Queens,59832.9,7136.9,5748.5,0.0,0.0,0.0,0.0
2009 / 04,Staten Island,16280.4,2351.1,1540.0,0.0,0.0,0.0,0.0
2009 / 05,Bronx,36845.6,2482.2,2543.8,0.0,0.0,0.0,0.0
2009 / 05,Brooklyn,69476.5,7184.400000000001,5454.9,0.0,0.0,0.0,0.0
2009 / 05,Manhattan,37888.2,6326.1,4000.0,0.0,0.0,0.0,0.0
2009 / 05,Queens,65064.9,7304.6,5660.8,0.0,0.0,0.0,0.0
2009 / 05,Staten Island,17926.0,2340.8,1601.5,0.0,0.0,0.0,0.0
2009 / 06,Bronx,39910.4,2777.0,2761.1,0.0,0.0,0.0,0.0
2009 / 06,Brooklyn,73913.5,8020.700000000001,5940.8,0.0,0.0,0.0,0.0
2009 / 06,Manhattan,39510.9,6194.0,3717.7,0.0,0.0,0.0,0.0
2009 / 06,Queens,67907.7,8167.4,6218.3,0.0,0.0,0.0,0.0
2009 / 06,Staten Island,18274.6,2548.0,1667.0,0.0,0.0,0.0,0.0
2009 / 07,Bronx,38690.8,2764.9,2880.1,0.0,0.0,0.0,0.0
2009 / 07,Brooklyn,70665.9,7222.2,6014.3,0.0,0.0,0.0,0.0
2009 / 07,Manhattan,37218.1,6096.5,3994.8,0.0,0.0,0.0,0.0
2009 / 07,Queens,67557.2,7347.0,6413.2,0.0,0.0,0.0,0.0
2009 / 07,Staten Island,17334.3,2302.0,1749.5,0.0,0.0,0.0,0.0
2009 / 08,Bronx,37466.4,2534.9,2674.2,0.0,0.0,0.0,0.0
2009 / 08,Brooklyn,67760.1,6882.3,5757.1,0.0,0.0,0.0,0.0
2009 / 08,Manhattan,36452.4,5634.4,3621.5,0.0,0.0,0.0,0.0
2009 / 08,Queens,63727.2,7147.6,5959.5,0.0,0.0,0.0,0.0
2009 / 08,Staten Island,16040.4,2193.1,1696.0,0.0,0.0,0.0,0.0
2009 / 09,Bronx,36861.7,2512.1,2578.8,0.0,0.0,0.0,0.0
2009 / 09,Brooklyn,69757.5,7493.4,5624.2,0.0,0.0,0.0,0.0
2009 / 09,Manhattan,37708.6,6258.7,3643.8,0.0,0.0,0.0,0.0
2009 / 09,Queens,62455.4,7181.0,5583.0,0.0,0.0,0.0,0.0
2009 / 09,Staten Island,15932.3,2298.0,1639.0,0.0,0.0,0.0,0.0
2009 / 10,Bronx,36534.799999999996,2615.4,2584.7,0.0,0.0,0.0,0.0
2009 / 10,Brooklyn,69098.5,7581.3,5694.599999999999,0.0,0.0,0.0,0.0
2009 / 10,Manhattan,38126.1,7221.0,4278.2,0.0,0.0,0.0,0.0
2009 / 10,Queens,61511.8,7398.7,5661.0,0.0,0.0,0.0,0.0
2009 / 10,Staten Island,15756.8,2446.6,1656.9,0.0,0.0,0.0,0.0
2009 / 11,Bronx,36222.6,2288.8999999999996,2202.1,0.0,0.0,0.0,0.0
2009 / 11,Brooklyn,66219.9,6771.299999999999,4756.3,0.0,0.0,0.0,0.0
2009 / 11,Manhattan,36357.8,5921.2,3463.1,0.0,0.0,0.0,0.0
2009 / 11,Queens,61032.7,6593.0,4674.0,0.0,0.0,0.0,0.0
2009 / 11,Staten Island,16765.1,2158.8,1400.8000000000002,0.0,0.0,0.0,0.0
2009 / 12,Bronx,38447.0,3072.8,2689.3,0.0,0.0,0.0,0.0
2009 / 12,Brooklyn,67994.8,8705.4,5895.5,0.0,0.0,0.0,0.0
2009 / 12,Manhattan,38678.3,7454.6,4247.4,0.0,0.0,0.0,0.0
2009 / 12,Queens,58752.200000000004,8329.6,5798.6,0.0,0.0,0.0,0.0
2009 / 12,Staten Island,15050.599999999999,2957.1,1794.0,0.0,0.0,0.0,0.0
2010 / 01,Bronx,34529.5,2557.0,2636.5,0.0,0.0,0.0,104.8
2010 / 01,Brooklyn,60587.6,7585.2,5692.3,0.0,0.0,0.0,229.0
2010 / 01,Manhattan,35343.9,6526.0,4342.9,0.0,0.0,0.0,416.8
2010 / 01,Queens,51528.5,6978.4,5605.0,0.0,0.0,0.0,315.1
2010 / 01,Staten Island,13107.5,2331.8,1673.6,0.0,0.0,0.0,131.5
2010 / 02,Bronx,29643.2,1970.0,2000.3,0.0,0.0,0.0,0.0
2010 / 02,Brooklyn,49812.4,5868.0,4386.8,0.0,0.0,0.0,0.0
2010 / 02,Manhattan,30229.7,4757.7,3163.0,0.0,0.0,0.0,0.0
2010 / 02,Queens,41364.9,5080.599999999999,4157.8,0.0,0.0,0.0,0.0
2010 / 02,Staten Island,9950.9,1587.5,1182.1,0.0,0.0,0.0,0.0
2010 / 03,Bronx,40868.5,2895.3,2712.7999999999997,0.0,0.0,0.0,0.0
2010 / 03,Brooklyn,76188.3,8387.7,6050.1,0.0,0.0,0.0,0.0
2010 / 03,Manhattan,40477.8,6582.8,4131.8,0.0,0.0,0.0,0.0
2010 / 03,Queens,63266.3,7784.8,5912.5,0.0,0.0,0.0,0.0
2010 / 03,Staten Island,17401.1,2639.2,1802.6999999999998,0.0,0.0,0.0,0.0
2010 / 04,Bronx,36101.299999999996,2525.8,2519.6,0.0,0.0,0.0,0.0
2010 / 04,Brooklyn,67541.7,7229.1,5544.6,0.0,0.0,0.0,0.0
2010 / 04,Manhattan,36256.9,6291.1,3934.1,0.0,0.0,0.0,0.0
2010 / 04,Queens,61005.8,6954.0,5482.6,0.0,0.0,0.0,0.0
2010 / 04,Staten Island,17351.8,2278.0,1648.8000000000002,0.0,0.0,0.0,0.0
2010 / 05,Bronx,34987.6,2423.5,2396.8,0.0,0.0,0.0,0.0
2010 / 05,Brooklyn,65955.6,6911.9,5270.3,0.0,0.0,0.0,0.0
2010 / 05,Manhattan,36034.6,6140.4,3761.9,0.0,0.0,0.0,0.0
2010 / 05,Queens,61384.0,6875.6,5314.6,0.0,0.0,0.0,0.0
2010 / 05,Staten Island,17372.6,2200.3,1568.3000000000002,0.0,0.0,0.0,0.0
2010 / 06,Bronx,39558.6,2634.7,2631.7,0.0,0.0,0.0,0.0
2010 / 06,Brooklyn,74084.2,7422.8,5845.2,0.0,0.0,0.0,0.0
2010 / 06,Manhattan,39575.8,6056.4,3700.4,0.0,0.0,0.0,0.0
2010 / 06,Queens,67824.5,7660.7,5937.599999999999,0.0,0.0,0.0,0.0
2010 / 06,Staten Island,18565.8,2312.1,1766.9,0.0,0.0,0.0,0.0
2010 / 07,Bronx,37289.1,2602.0,2648.9,0.0,0.0,0.0,0.0
2010 / 07,Brooklyn,67348.9,6866.5,5687.6,0.0,0.0,0.0,0.0
2010 / 07,Manhattan,36645.6,6049.8,3943.8,0.0,0.0,0.0,0.0
2010 / 07,Queens,63412.7,7110.599999999999,5809.0,0.0,0.0,0.0,0.0
2010 / 07,Staten Island,15951.099999999999,2168.8999999999996,1769.3,0.0,0.0,0.0,0.0
2010 / 08,Bronx,36736.3,2479.1,2458.8,0.0,0.0,0.0,0.0
2010 / 08,Brooklyn,67058.9,6786.7,5209.0,0.0,0.0,0.0,0.0
2010 / 08,Manhattan,36546.7,5384.0,3333.7,0.0,0.0,0.0,0.0
2010 / 08,Queens,62017.6,6976.8,5357.9,0.0,0.0,0.0,0.0
2010 / 08,Staten Island,15501.8,2053.0,1540.7,0.0,0.0,0.0,0.0
2010 / 09,Bronx,36182.0,2633.9,2469.5,0.0,0.0,0.0,0.0
2010 / 09,Brooklyn,68839.4,7463.9,5554.0,0.0,0.0,0.0,0.0
2010 / 09,Manhattan,37361.5,7017.7,3792.7,0.0,0.0,0.0,0.0
2010 / 09,Queens,61537.6,7123.5,5532.6,0.0,0.0,0.0,0.0
2010 / 09,Staten Island,15704.2,2300.4,1628.1,0.0,0.0,0.0,0.0
2010 / 10,Bronx,36561.3,2489.9,2349.0,0.0,0.0,0.0,0.0
2010 / 10,Brooklyn,68194.5,7479.7,5294.8,0.0,0.0,0.0,0.0
2010 / 10,Manhattan,37328.5,6878.9,3796.0,0.0,0.0,0.0,0.0
2010 / 10,Queens,60089.5,7202.9,5273.6,0.0,0.0,0.0,0.0
2010 / 10,Staten Island,15272.7,2318.8,1548.8,0.0,0.0,0.0,0.0
2010 / 11,Bronx,38960.6,2455.5,2272.8,0.0,0.0,0.0,0.0
2010 / 11,Brooklyn,69171.7,7008.1,4921.5,0.0,0.0,0.0,0.0
2010 / 11,Manhattan,38366.1,6108.7,3452.0,0.0,0.0,0.0,0.0
2010 / 11,Queens,62481.200000000004,6750.1,4940.7,0.0,0.0,0.0,0.0
2010 / 11,Staten Island,16856.7,2158.8,1427.3,0.0,0.0,0.0,0.0
2010 / 12,Bronx,28605.4,2280.0,2020.8,0.0,0.0,0.0,0.0
2010 / 12,Brooklyn,51216.4,6745.1,4560.6,0.0,0.0,0.0,0.0
2010 / 12,Manhattan,29874.6,6337.7,3598.0,0.0,0.0,0.0,0.0
2010 / 12,Queens,44054.9,6480.5,4561.0,0.0,0.0,0.0,0.0
2010 / 12,Staten Island,11325.4,2199.4,1352.1,0.0,0.0,0.0,0.0
2011 / 01,Bronx,40381.6,2506.6,2478.7,0.0,0.0,0.0,0.0
2011 / 01,Brooklyn,65029.0,6795.1,5181.2,0.0,0.0,0.0,0.0
2011 / 01,Manhattan,39614.6,6176.5,3911.0,0.0,0.0,0.0,312.5
2011 / 01,Queens,55070.399999999994,6592.7,5222.5,0.0,0.0,0.0,0.0
2011 / 01,Staten Island,13311.8,2101.7,1535.9,0.0,0.0,0.0,0.0
2011 / 02,Bronx,34398.2,2489.7,2420.7,0.0,0.0,0.0,0.0
2011 / 02,Brooklyn,64329.5,7502.3,5496.5,0.0,0.0,0.0,0.0
2011 / 02,Manhattan,35984.6,6118.7,4087.1,0.0,0.0,0.0,0.0
2011 / 02,Queens,52088.1,6850.7,5375.9,0.0,0.0,0.0,0.0
2011 / 02,Staten Island,13233.0,2252.1,1546.1999999999998,0.0,0.0,0.0,0.0
2011 / 03,Bronx,38885.7,2783.6,2517.5,0.0,0.0,0.0,0.0
2011 / 03,Brooklyn,69425.2,7800.9,5377.8,0.0,0.0,0.0,0.0
2011 / 03,Manhattan,37598.5,6277.3,3901.0,0.0,0.0,0.0,0.0
2011 / 03,Queens,58921.0,7185.7,5324.7,0.0,0.0,0.0,0.0
2011 / 03,Staten Island,15043.4,2321.2,1540.9,0.0,0.0,0.0,0.0
2011 / 04,Bronx,36841.4,2498.2,2393.5,0.0,0.0,0.0,0.0
2011 / 04,Brooklyn,68131.7,7672.5,5320.4,0.0,0.0,0.0,0.0
2011 / 04,Manhattan,36728.6,5965.6,3711.8,0.0,0.0,0.0,0.0
2011 / 04,Queens,59192.9,6902.6,5414.099999999999,0.0,0.0,0.0,0.0
2011 / 04,Staten Island,15771.5,2250.1,1515.4,0.0,0.0,0.0,0.0
2011 / 05,Bronx,38428.4,2445.5,2337.5,0.0,0.0,0.0,0.0
2011 / 05,Brooklyn,70583.1,7238.299999999999,4940.2,0.0,0.0,0.0,0.0
2011 / 05,Manhattan,37657.9,5637.0,3475.6,0.0,0.0,0.0,0.0
2011 / 05,Queens,65865.7,6917.5,5049.0,0.0,0.0,0.0,0.0
2011 / 05,Staten Island,18208.9,2135.0,1562.2,0.0,0.0,0.0,0.0
2011 / 06,Bronx,39833.8,2658.5,2540.1,0.0,0.0,0.0,0.0
2011 / 06,Brooklyn,73700.8,7555.7,5499.0,0.0,0.0,0.0,0.0
2011 / 06,Manhattan,39121.4,5925.6,3755.2000000000003,0.0,0.0,0.0,0.0
2011 / 06,Queens,68140.7,7605.8,5748.9,0.0,0.0,0.0,0.0
2011 / 06,Staten Island,18146.3,2294.9,1784.3,0.0,0.0,0.0,0.0
2011 / 07,Bronx,36053.4,2354.9,2425.3,0.0,0.0,0.0,0.0
2011 / 07,Brooklyn,65394.8,6504.4,5100.5,0.0,0.0,0.0,0.0
2011 / 07,Manhattan,34889.2,5062.9,3436.7,0.0,0.0,0.0,0.0
2011 / 07,Queens,61537.1,6641.3,5437.3,0.0,0.0,0.0,0.0
2011 / 07,Staten Island,15123.1,1959.4,1604.6,0.0,0.0,0.0,0.0
2011 / 08,Bronx,40198.1,2700.2,2511.7999999999997,0.0,0.0,0.0,0.0
2011 / 08,Brooklyn,73619.1,7183.7,5255.5,0.0,0.0,0.0,0.0
2011 / 08,Manhattan,38973.0,5207.3,3360.0,0.0,0.0,0.0,0.0
2011 / 08,Queens,69464.8,7080.599999999999,5574.7,0.0,0.0,0.0,0.0
2011 / 08,Staten Island,18190.300000000003,2214.3,1601.3,0.0,0.0,0.0,0.0
2011 / 09,Bronx,37735.2,2574.2,2386.2,0.0,0.0,0.0,0.0
